"","store","depvar","week","price","price_dominicks","price_premium","price_national","display_dominicks","display_premium","display_national","display","iv","quarter"
"2299",59,8.09070871610001,51,-3.19570876558667,-3.52230625428812,-3.1328414875264,-3.37498153953126,1,0,1,0,160.8,"Q3"
"2300",59,7.87245515010004,52,-3.19570876558667,-3.52230625428812,-3.1328414875264,-3.47074844462327,0,0,1,0,150.9,"Q3"
"2301",59,7.87245515010004,54,-3.19570876558667,-3.57666746350701,-3.03071199245002,-3.37498153953126,0,0,1,0,150.9,"Q3"
"2302",59,8.09070871610001,55,-3.19570876558667,-4.16893341921317,-3.03071199245002,-3.37498153953126,1,0,0,0,150.9,"Q3"
"2303",59,8.5656023306,56,-3.19570876558667,-3.57666746350701,-3.06360969595708,-3.90424086498609,0,1,1,0,147.2,"Q4"
"2304",59,10.363440846,57,-3.47074844462327,-3.33033126579352,-3.04702556794154,-3.47074844462327,0,0,1,1,147.2,"Q4"
"2305",59,7.82244472949999,58,-3.25255551925948,-4.02785482095327,-3.06360969595708,-3.47074844462327,1,1,0,0,147.2,"Q4"
"2306",59,8.05070338149999,59,-3.19570876558667,-3.69514906712753,-3.06360969595708,-3.47074844462327,0,0,1,0,147.2,"Q4"
"2307",59,10.160297961,60,-3.47074844462327,-3.69514906712753,-3.06360969595708,-3.47074844462327,1,0,1,1,120.9,"Q4"
"2308",59,8.0300840943,61,-3.19570876558667,-3.90424086498609,-3.06360969595708,-3.47074844462327,0,1,1,0,120.9,"Q4"
"2309",59,10.493937335,62,-3.47074844462327,-4.16893341921317,-3.06360969595708,-3.43133447608239,0,0,1,1,120.9,"Q4"
"2310",59,9.37381884100003,63,-3.47074844462327,-3.69514906712753,-3.06360969595708,-3.47578623865323,1,0,0,0,120.9,"Q4"
"2311",59,8.64751945309997,64,-3.19570876558667,-3.33033126579352,-3.06360969595708,-3.47578623865323,1,0,1,0,120.9,"Q4"
"2312",59,8.40737832540001,68,-3.47074844462327,-3.57666746350701,-3.28758971741625,-3.63415455442469,0,0,1,0,117.8,"Q4"
"2313",59,8.87738195470003,69,-3.47074844462327,-3.57666746350701,-3.52230625428812,-3.52230625428812,0,1,1,0,114.4,"Q1"
"2314",59,8.34853782539999,70,-3.47578623865323,-4.16893341921317,-3.20722520764823,-3.52230625428812,1,0,1,0,114.4,"Q1"
"2315",59,8.16621626860002,71,-3.47578623865323,-3.57666746350701,-3.20722520764823,-4.16893341921317,0,0,1,0,114.4,"Q1"
"2316",59,10.283566474,72,-3.47578623865323,-3.57666746350701,-3.1545814741628,-3.52230625428812,0,0,1,1,114.4,"Q1"
"2317",59,9.10052550600004,73,-3.47578623865323,-3.7601069634023,-3.1545814741628,-3.52230625428812,1,0,0,0,114.4,"Q1"
"2318",59,9.39532504620004,74,-3.52230625428812,-3.7601069634023,-3.24660037288306,-3.52230625428812,0,0,1,0,114.4,"Q1"
"2319",59,8.48961642359998,75,-3.52230625428812,-3.57666746350701,-3.16934188974592,-3.7601069634023,0,0,1,0,114.4,"Q1"
"2320",59,8.5777236912,76,-3.52230625428812,-3.57666746350701,-3.1545814741628,-3.7601069634023,0,0,1,0,114.4,"Q1"
"2321",59,8.26975694750001,78,-3.47578623865323,-4.27541689961562,-3.1545814741628,-3.52230625428812,1,0,0,0,111.7,"Q1"
"2322",59,9.59260508690002,79,-3.47578623865323,-3.57666746350701,-3.1545814741628,-3.57666746350701,0,0,1,0,111.7,"Q1"
"2323",59,11.016397146,80,-3.63415455442469,-3.57666746350701,-3.1545814741628,-3.56004658227097,0,0,1,1,111.7,"Q1"
"2324",59,9.6883121709,81,-3.63415455442469,-3.69514906712753,-3.85139838361171,-3.56004658227097,1,1,0,0,111.7,"Q1"
"2325",59,8.46294817659997,83,-3.54369744426944,-3.69514906712753,-3.47074844462327,-4.25319376283091,0,1,0,0,111.7,"Q2"
"2326",59,8.0709060888,84,-3.54369744426944,-4.16893341921317,-3.1545814741628,-3.57666746350701,1,0,0,0,111.7,"Q2"
"2327",59,8.5777236912,85,-3.54369744426944,-3.57666746350701,-3.47074844462327,-3.57666746350701,1,1,0,0,111.7,"Q2"
"2328",59,9.79009486520004,86,-3.54369744426944,-3.57666746350701,-3.47074844462327,-3.7601069634023,0,1,0,0,111,"Q2"
"2329",59,8.5777236912,88,-3.54369744426944,-3.57666746350701,-3.33033126579352,-3.7601069634023,0,1,1,0,111,"Q2"
"2330",59,8.5026885052,89,-3.54369744426944,-3.69514906712753,-3.1545814741628,-3.7601069634023,1,0,0,0,111,"Q2"
"2331",59,8.43554920239998,90,-3.54369744426944,-3.69514906712753,-3.1545814741628,-4.25319376283091,0,0,1,0,111,"Q2"
"2332",59,8.46294817659997,91,-3.54369744426944,-3.69514906712753,-3.47074844462327,-3.56004658227097,0,0,1,0,111,"Q2"
"2333",59,9.62694322449997,92,-3.83679958419056,-3.98492977623623,-3.47074844462327,-3.85139838361171,1,1,1,1,111,"Q2"
"2334",59,9.17616292019996,93,-3.54369744426944,-3.90424086498609,-3.1545814741628,-3.90424086498609,0,1,0,0,111,"Q2"
"2335",59,10.640460213,94,-3.63415455442469,-3.69514906712753,-3.1545814741628,-3.56004658227097,0,0,1,1,111,"Q2"
"2336",59,8.47637119690002,96,-3.54369744426944,-3.69514906712753,-3.47074844462327,-3.56004658227097,1,1,0,0,111,"Q3"
"2337",59,8.54090971799997,97,-3.54369744426944,-3.69514906712753,-3.47074844462327,-3.56004658227097,0,0,1,0,111,"Q3"
"2338",59,8.5777236912,98,-3.54369744426944,-3.69514906712753,-3.16185419899441,-3.56004658227097,0,1,1,0,111,"Q3"
"2339",59,8.48961642359998,99,-3.54369744426944,-4.16893341921317,-3.37498153953126,-3.56004658227097,1,0,1,0,107.2,"Q3"
"2340",59,8.20193435119999,100,-3.54369744426944,-4.16893341921317,-3.37498153953126,-3.56004658227097,0,0,0,0,107.2,"Q3"
"2341",59,8.42156296040003,103,-3.54369744426944,-3.82957933621707,-3.22671900232923,-3.56004658227097,0,0,1,0,107.2,"Q3"
"2342",59,8.40737832540001,104,-3.54369744426944,-3.82957933621707,-3.47074844462327,-3.56004658227097,0,1,1,0,107.4,"Q3"
"2343",59,8.60153433980004,106,-3.54369744426944,-3.69514906712753,-3.22671900232923,-3.63415455442469,1,1,1,0,107.4,"Q3"
"2344",59,8.68067166040002,107,-3.55693843295997,-3.69514906712753,-3.22671900232923,-3.61996647488495,0,0,1,0,107.4,"Q3"
"2345",59,8.85023096560004,108,-3.57666746350701,-3.72062815242852,-3.47074844462327,-3.56004658227097,0,1,0,0,116,"Q4"
"2346",59,8.52833093580003,109,-3.56848318880727,-3.7601069634023,-3.22671900232923,-3.56004658227097,1,0,0,0,116,"Q4"
"2347",59,8.73359406190002,111,-3.54369744426944,-3.69514906712753,-3.22671900232923,-3.67645693411538,0,1,1,0,116,"Q4"
"2348",59,8.51559191000002,113,-3.54369744426944,-3.69514906712753,-3.22671900232923,-3.56004658227097,1,0,0,0,127.3,"Q4"
"2349",59,8.6697425899,114,-3.54369744426944,-3.69514906712753,-3.22671900232923,-3.56004658227097,0,0,1,0,127.3,"Q4"
"2350",59,8.92956770779998,115,-3.54369744426944,-3.69514906712753,-3.47074844462327,-3.88885594614661,0,1,1,0,127.3,"Q4"
"2351",59,8.52833093580003,116,-3.54369744426944,-3.75341797525151,-3.22671900232923,-3.86621346939685,1,0,0,0,127.3,"Q4"
"2352",59,8.3635757028,117,-3.54369744426944,-3.69514906712753,-3.22671900232923,-3.68887945411394,0,0,0,0,131.5,"Q4"
"2353",59,8.61323037960001,118,-3.54369744426944,-3.69514906712753,-3.22671900232923,-3.57886932985886,1,0,0,0,131.5,"Q4"
"2354",59,8.42156296040003,119,-3.54369744426944,-3.69514906712753,-3.22671900232923,-3.63415455442469,0,0,1,0,131.5,"Q4"
"2355",59,9.52017524910003,120,-3.54369744426944,-3.69514906712753,-3.28758971741625,-3.60214324231211,1,0,1,1,131.5,"Q4"
"2356",59,8.82232217749998,121,-3.54369744426944,-3.69514906712753,-3.30632719318527,-3.69252809029888,0,0,0,0,135.1,"Q1"
"2357",59,8.3635757028,122,-3.4797107099328,-3.69514906712753,-3.33033126579352,-3.7601069634023,0,1,1,0,135.1,"Q1"
"2358",59,8.05070338149999,125,-3.26834974374461,-3.90424086498609,-3.20722520764823,-3.67017106841904,0,0,0,0,135.1,"Q1"
"2359",59,8.34853782539999,126,-3.40262814872137,-3.87370414112601,-3.20722520764823,-3.7601069634023,0,0,1,0,134.7,"Q1"
"2360",59,8.48961642359998,127,-3.47074844462327,-4.15888308335967,-3.47074844462327,-4.16893341921317,0,1,0,0,134.7,"Q1"
"2361",59,8.3635757028,129,-3.45080672521742,-3.75341797525151,-3.47074844462327,-3.670303068541,0,1,1,0,134.7,"Q1"
"2362",59,8.3635757028,130,-3.38940350662685,-3.82957933621707,-3.57666746350701,-3.65810779544718,1,0,0,0,134.7,"Q1"
"2363",59,9.52017524910003,131,-3.47074844462327,-3.78731952692719,-3.57666746350701,-3.69514906712753,0,0,1,1,134.7,"Q1"
"2364",59,8.51559191000002,132,-3.43843711265689,-3.69514906712753,-3.51503164499219,-3.82241084673846,0,1,0,0,134.7,"Q1"
"2365",59,8.16621626860002,133,-3.42379337714104,-3.69514906712753,-3.21668586458267,-3.90424086498609,0,0,1,0,134.7,"Q1"
"2366",59,9.25874951120003,134,-3.47074844462327,-3.69514906712753,-3.24259235148552,-3.85877849090933,0,1,1,1,134.3,"Q2"
"2367",59,9.09335701649998,135,-3.45784739981592,-3.88125134676139,-3.23692555049459,-3.63415455442469,0,0,0,0,134.3,"Q2"
"2368",59,8.44934252449998,136,-3.34795286714334,-3.90424086498609,-3.28758971741625,-3.6223897128451,1,0,0,0,134.3,"Q2"
"2369",59,10.091128271,137,-3.6400892899445,-3.83679958419056,-3.36418555919725,-3.57666746350701,0,0,1,1,134.3,"Q2"
"2370",59,8.12917499690002,138,-3.34795286714334,-3.69514906712753,-3.49619511028444,-3.57666746350701,0,1,1,0,134.3,"Q2"
"2371",59,7.87245515010004,139,-3.34795286714334,-3.6826489043633,-3.28758971741625,-3.57666746350701,0,1,1,0,126.2,"Q2"
"2372",59,8.43554920239998,140,-3.34795286714334,-3.63415455442469,-3.28758971741625,-3.57666746350701,0,0,0,0,126.2,"Q2"
"2373",59,10.585371541,141,-3.6400892899445,-3.63415455442469,-3.28758971741625,-3.57666746350701,0,0,1,1,126.2,"Q2"
"2374",59,8.05070338149999,142,-3.34323988900407,-3.63415455442469,-3.28758971741625,-3.57666746350701,0,0,1,0,126.2,"Q2"
"2375",59,8.09070871610001,143,-3.33033126579352,-3.63415455442469,-3.28758971741625,-3.57666746350701,0,1,1,0,118.5,"Q2"
"2376",59,8.18423477410002,144,-3.33033126579352,-3.63415455442469,-3.38190911015365,-3.57666746350701,0,0,0,0,118.5,"Q2"
"2377",59,7.92008319910002,145,-3.33033126579352,-3.63415455442469,-3.47074844462327,-3.57666746350701,0,1,1,0,118.5,"Q2"
"2378",59,7.87245515010004,146,-3.35146546108453,-3.63415455442469,-3.46163895635774,-3.75405842776411,0,1,1,0,118.5,"Q2"
"2379",59,9.31217467790004,147,-3.46881764810257,-3.670303068541,-3.47074844462327,-3.57666746350701,0,0,1,1,115.5,"Q3"
"2380",59,7.92008319910002,149,-3.33033126579352,-3.63415455442469,-3.54316465995394,-3.57666746350701,0,0,0,0,115.5,"Q3"
"2381",59,8.60153433980004,151,-3.5285658794244,-3.7601069634023,-3.28758971741625,-3.59356927430961,1,0,0,0,115.5,"Q3"
"2382",59,8.99516499030001,152,-3.64769112030411,-3.69514906712753,-3.28758971741625,-3.63415455442469,1,1,1,1,114.5,"Q3"
"2383",59,10.567411874,153,-3.47074844462327,-3.68887945411394,-3.28758971741625,-3.57666746350701,0,0,1,1,114.5,"Q3"
"2384",59,10.336827197,154,-3.49558574217247,-3.89651881889218,-3.27925633585711,-3.57666746350701,0,1,1,1,114.5,"Q3"
"2385",59,8.93800657649997,155,-3.63415455442469,-3.89651881889218,-3.2587217334154,-3.59356927430961,0,1,1,0,114.5,"Q3"
"2386",59,8.85936344920003,156,-3.60713853629277,-3.64605945693101,-3.2587217334154,-3.63415455442469,0,1,1,0,112.5,"Q3"
"2387",59,9.57498348560002,157,-3.47074844462327,-3.65206548099122,-3.2587217334154,-3.57666746350701,0,0,1,1,112.5,"Q3"
"2388",59,8.00903068509998,158,-3.33033126579352,-3.69514906712753,-3.2587217334154,-3.69514906712753,0,0,1,0,112.5,"Q3"
"2389",59,8.05070338149999,159,-3.37918249146036,-3.7601069634023,-3.2587217334154,-3.71867182006936,0,1,0,0,112.5,"Q3"
"2390",59,10.377483203,160,-3.42171901738295,-3.670303068541,-3.2587217334154,-3.57666746350701,0,0,1,1,106.5,"Q4"
"2391",62,8.7540029335,42,-3.00515149547048,-3.16934188974592,-2.99886216656292,-3.52230625428812,0,0,1,0,160,"Q2"
"2392",62,8.48961642359998,43,-3.00515149547048,-3.16934188974592,-2.99886216656292,-3.47074844462327,0,0,1,0,160.4,"Q3"
"2393",62,10.313741177,44,-3.20722520764823,-3.16934188974592,-2.99886216656292,-3.18432344336154,0,0,1,1,160.4,"Q3"
"2394",62,8.52833093580003,45,-3.00515149547048,-3.16934188974592,-2.99886216656292,-3.28758971741625,0,0,0,0,160.4,"Q3"
"2395",62,8.9710674387,46,-3.00515149547048,-3.16934188974592,-3.09762658123533,-3.57666746350701,0,1,1,0,160.4,"Q3"
"2396",62,8.37839078850004,48,-3.00515149547048,-3.42171901738295,-2.99886216656292,-3.28758971741625,0,0,1,0,160.8,"Q3"
"2397",62,10.518456952,49,-3.47074844462327,-3.42171901738295,-2.99886216656292,-3.28758971741625,0,0,1,1,160.8,"Q3"
"2398",62,8.60153433980004,52,-3.00515149547048,-3.52230625428812,-3.1328414875264,-3.47074844462327,0,0,1,0,150.9,"Q3"
"2399",62,10.140297295,53,-3.37498153953126,-3.52230625428812,-2.99886216656292,-3.47074844462327,0,0,1,1,150.9,"Q3"
"2400",62,8.37839078850004,54,-3.00515149547048,-3.57666746350701,-2.99886216656292,-3.28758971741625,0,0,1,0,150.9,"Q3"
"2401",62,8.69148257649997,55,-3.00515149547048,-3.57666746350701,-2.99886216656292,-3.28758971741625,1,0,0,0,150.9,"Q3"
"2402",62,9.17616292019996,56,-3.00515149547048,-3.57666746350701,-2.99886216656292,-3.47074844462327,0,1,1,0,147.2,"Q4"
"2403",62,10.241101994,57,-3.47074844462327,-3.16934188974592,-3.03071199245002,-3.47074844462327,0,0,1,1,147.2,"Q4"
"2404",62,8.85936344920003,58,-3.10546452020641,-3.94377170374273,-3.06360969595708,-3.47074844462327,1,1,0,0,147.2,"Q4"
"2405",62,8.54090971799997,59,-3.00515149547048,-3.69514906712753,-3.06360969595708,-3.47074844462327,0,0,1,0,147.2,"Q4"
"2406",62,10.250192965,60,-3.47074844462327,-3.69514906712753,-3.06360969595708,-3.47074844462327,1,0,1,1,120.9,"Q4"
"2407",62,8.16621626860002,61,-3.00515149547048,-3.90424086498609,-3.06360969595708,-3.47074844462327,0,1,1,0,120.9,"Q4"
"2408",62,10.3991589290001,62,-3.47074844462327,-4.16893341921317,-3.06360969595708,-3.16934188974592,0,0,1,1,120.9,"Q4"
"2409",62,8.93800657649997,63,-3.47074844462327,-3.69514906712753,-3.06360969595708,-3.33033126579352,1,0,0,0,120.9,"Q4"
"2410",62,9.42674124240004,64,-3.00515149547048,-3.24660037288306,-3.06360969595708,-3.47074844462327,1,0,1,0,120.9,"Q4"
"2411",62,9.25263328419997,69,-3.47074844462327,-3.16934188974592,-3.52230625428812,-3.47074844462327,0,1,1,0,114.4,"Q1"
"2412",62,8.90381521169997,70,-3.20722520764823,-4.16893341921317,-3.20722520764823,-3.24660037288306,1,0,1,0,114.4,"Q1"
"2413",62,8.83171191779997,71,-3.20722520764823,-3.16934188974592,-3.20722520764823,-3.63415455442469,0,0,1,0,114.4,"Q1"
"2414",62,10.254707646,72,-3.47074844462327,-3.16934188974592,-2.99886216656292,-3.63415455442469,0,0,1,1,114.4,"Q1"
"2415",62,9.73483218649999,73,-3.20722520764823,-3.7601069634023,-2.99886216656292,-3.47074844462327,1,0,0,0,114.4,"Q1"
"2416",62,9.00307016980004,74,-3.24660037288306,-3.7601069634023,-3.24660037288306,-3.47074844462327,0,0,1,0,114.4,"Q1"
"2417",62,8.71275997499997,75,-3.24660037288306,-3.16934188974592,-3.16934188974592,-3.7601069634023,0,0,1,0,114.4,"Q1"
"2418",62,9.57052913519997,76,-3.24660037288306,-3.16934188974592,-2.99886216656292,-3.7601069634023,0,0,1,0,114.4,"Q1"
"2419",62,9.95494083409999,77,-3.47074844462327,-3.47074844462327,-2.99886216656292,-3.37498153953126,1,0,1,1,114.4,"Q1"
"2420",62,8.63621989780004,78,-3.20722520764823,-4.07270538711862,-2.99886216656292,-3.37498153953126,1,0,0,0,111.7,"Q1"
"2421",62,9.3573801146,79,-3.20722520764823,-3.16934188974592,-2.99886216656292,-3.57666746350701,0,0,1,0,111.7,"Q1"
"2422",62,10.972327683,80,-3.63415455442469,-3.16934188974592,-2.99886216656292,-3.37498153953126,0,0,1,1,111.7,"Q1"
"2423",62,9.71184266829998,81,-3.63415455442469,-3.69514906712753,-3.63415455442469,-3.37498153953126,1,1,0,0,111.7,"Q1"
"2424",62,9.14931567009999,83,-3.42171901738295,-3.69514906712753,-3.47074844462327,-4.03666545063542,0,1,0,0,111.7,"Q2"
"2425",62,9.31793838260002,84,-3.42171901738295,-4.16893341921317,-2.99886216656292,-3.57666746350701,1,0,0,0,111.7,"Q2"
"2426",62,9.18932100480001,85,-3.42171901738295,-3.16934188974592,-3.47074844462327,-3.57666746350701,1,1,0,0,111.7,"Q2"
"2427",62,10.013955006,86,-3.42171901738295,-3.16934188974592,-3.47074844462327,-3.7601069634023,0,1,0,0,111,"Q2"
"2428",62,11.118281595,87,-3.82957933621707,-3.16934188974592,-3.20722520764823,-3.7601069634023,0,0,1,1,111,"Q2"
"2429",62,8.81284343350004,88,-3.28758971741625,-3.16934188974592,-3.33033126579352,-3.7601069634023,0,1,1,0,111,"Q2"
"2430",62,9.01869548770001,89,-3.28758971741625,-3.69514906712753,-2.99886216656292,-3.7601069634023,1,0,0,0,111,"Q2"
"2431",62,8.85936344920003,90,-3.28758971741625,-3.69514906712753,-2.99886216656292,-4.03666545063542,0,0,1,0,111,"Q2"
"2432",62,8.5656023306,91,-3.28758971741625,-3.16934188974592,-3.47074844462327,-3.28758971741625,0,0,1,0,111,"Q2"
"2433",62,9.72340349069997,92,-3.57666746350701,-3.7601069634023,-3.47074844462327,-3.57666746350701,1,1,1,1,111,"Q2"
"2434",62,9.54337814609995,93,-3.28758971741625,-3.90424086498609,-3.06360969595708,-3.90424086498609,0,1,0,0,111,"Q2"
"2435",62,10.521911187,94,-3.63415455442469,-3.47074844462327,-3.03071199245002,-3.28758971741625,0,0,1,1,111,"Q2"
"2436",62,9.52485909839998,95,-3.63415455442469,-3.47074844462327,-3.47074844462327,-3.28758971741625,0,0,1,0,111,"Q3"
"2437",62,8.51559191000002,96,-3.28758971741625,-3.69514906712753,-3.47074844462327,-3.28758971741625,1,1,0,0,111,"Q3"
"2438",62,8.5777236912,98,-3.28758971741625,-3.47074844462327,-3.07809960574131,-3.47074844462327,0,1,1,0,111,"Q3"
"2439",62,8.44934252449998,99,-3.28758971741625,-4.16893341921317,-3.37498153953126,-3.47074844462327,1,0,1,0,107.2,"Q3"
"2440",62,8.43554920239998,100,-3.28758971741625,-4.16893341921317,-3.37498153953126,-3.52230625428812,0,0,0,0,107.2,"Q3"
"2441",62,9.75359446299998,101,-3.28758971741625,-3.7601069634023,-3.28758971741625,-3.37498153953126,1,0,0,0,107.2,"Q3"
"2442",62,10.860843449,102,-3.90424086498609,-3.7601069634023,-3.10457105358814,-3.37498153953126,0,0,1,1,107.2,"Q3"
"2443",62,8.60153433980004,103,-3.28758971741625,-3.82957933621707,-3.10457105358814,-3.47074844462327,0,0,1,0,107.2,"Q3"
"2444",62,8.78385589659998,104,-3.28758971741625,-3.82957933621707,-3.47074844462327,-3.47074844462327,0,1,1,0,107.4,"Q3"
"2445",62,10.050527295,105,-3.47074844462327,-3.82957933621707,-3.10457105358814,-3.47074844462327,0,0,1,1,107.4,"Q3"
"2446",62,8.88627090209996,106,-3.47074844462327,-3.7014582363208,-3.24660037288306,-3.63415455442469,1,1,1,0,107.4,"Q3"
"2447",62,9.54337814609995,107,-3.52230625428812,-3.7014582363208,-3.10457105358814,-3.63415455442469,0,0,1,0,107.4,"Q3"
"2448",62,9.3406666337,109,-3.57666746350701,-3.7014582363208,-3.10457105358814,-3.46074836128869,1,0,0,0,116,"Q4"
"2449",62,11.574660059,110,-3.63415455442469,-3.7014582363208,-3.10457105358814,-3.37498153953126,0,0,1,1,116,"Q4"
"2450",62,8.76405326930003,111,-3.28758971741625,-3.7014582363208,-3.20722520764823,-3.47074844462327,0,1,1,0,116,"Q4"
"2451",62,10.303068717,112,-3.7601069634023,-3.7014582363208,-3.10457105358814,-3.47074844462327,0,0,0,0,116,"Q4"
"2452",62,8.64751945309997,113,-3.28758971741625,-3.7014582363208,-3.10457105358814,-3.47074844462327,1,0,0,0,127.3,"Q4"
"2453",62,9.19583568579999,114,-3.28758971741625,-3.7014582363208,-3.10457105358814,-3.48084954060977,0,0,1,0,127.3,"Q4"
"2454",62,9.5525106297,115,-3.47074844462327,-3.7014582363208,-3.47074844462327,-3.47074844462327,0,1,1,0,127.3,"Q4"
"2455",62,9.32936707840001,116,-3.47074844462327,-3.7014582363208,-3.10457105358814,-3.90424086498609,1,0,0,0,127.3,"Q4"
"2456",62,9.23405689859997,117,-3.47074844462327,-3.7014582363208,-3.10457105358814,-3.69514906712753,0,0,0,0,131.5,"Q4"
"2457",62,8.88627090209996,118,-3.28758971741625,-3.7014582363208,-3.10457105358814,-3.52230625428812,1,0,0,0,131.5,"Q4"
"2458",62,8.92956770779998,119,-3.28758971741625,-3.7014582363208,-3.10457105358814,-3.63415455442469,0,0,1,0,131.5,"Q4"
"2459",62,9.86266555800002,120,-3.47074844462327,-3.7014582363208,-3.28758971741625,-3.63415455442469,1,0,1,1,131.5,"Q4"
"2460",62,9.5660548548,121,-3.47074844462327,-3.7014582363208,-3.28758971741625,-3.57666746350701,0,0,0,0,135.1,"Q1"
"2461",62,9.02641753380003,122,-3.47074844462327,-3.7014582363208,-3.33033126579352,-3.7601069634023,0,1,1,0,135.1,"Q1"
"2462",62,9.16951837750003,123,-3.24660037288306,-3.7014582363208,-3.33033126579352,-3.7601069634023,0,0,1,1,135.1,"Q1"
"2463",62,9.59696239229999,124,-3.24660037288306,-3.7014582363208,-2.99886216656292,-3.47074844462327,0,0,1,1,135.1,"Q1"
"2464",62,8.74385056200001,125,-3.24660037288306,-3.7014582363208,-2.99886216656292,-3.47074844462327,0,0,0,0,135.1,"Q1"
"2465",62,8.9871968207,126,-3.1328414875264,-3.7014582363208,-2.99886216656292,-3.7601069634023,0,0,1,0,134.7,"Q1"
"2466",62,9.28284706280001,127,-3.47074844462327,-3.7014582363208,-3.47074844462327,-4.16893341921317,0,1,0,0,134.7,"Q1"
"2467",62,10.967922389,128,-3.47074844462327,-3.7014582363208,-2.99886216656292,-3.28758971741625,0,0,1,1,134.7,"Q1"
"2468",62,8.94637482609996,129,-3.47074844462327,-3.7014582363208,-3.47074844462327,-3.47074844462327,0,1,1,0,134.7,"Q1"
"2469",62,9.14931567009999,130,-3.1328414875264,-3.7014582363208,-3.57666746350701,-3.63415455442469,1,0,0,0,134.7,"Q1"
"2470",62,10.104303692,131,-3.47074844462327,-3.7014582363208,-3.57666746350701,-3.69514906712753,0,0,1,1,134.7,"Q1"
"2471",62,9.04923221160001,132,-3.47074844462327,-3.7014582363208,-3.57666746350701,-3.69514906712753,0,1,0,0,134.7,"Q1"
"2472",62,8.82232217749998,133,-3.1328414875264,-3.7014582363208,-3.1328414875264,-3.90424086498609,0,0,1,0,134.7,"Q1"
"2473",62,10.016816238,134,-3.47074844462327,-3.7014582363208,-3.24259235148552,-3.90424086498609,0,1,1,1,134.3,"Q2"
"2474",62,9.38999170020003,135,-3.47074844462327,-3.7014582363208,-3.24259235148552,-3.63415455442469,0,0,0,0,134.3,"Q2"
"2475",62,9.01869548770001,136,-3.1328414875264,-3.90424086498609,-3.04374149274035,-3.63415455442469,1,0,0,0,134.3,"Q2"
"2476",62,10.290109573,137,-3.42171901738295,-3.90424086498609,-3.04374149274035,-3.47074844462327,0,0,1,1,134.3,"Q2"
"2477",62,8.73359406190002,138,-3.1328414875264,-3.47074844462327,-3.28758971741625,-3.33033126579352,0,1,1,0,134.3,"Q2"
"2478",62,9.00307016980004,139,-3.1328414875264,-3.47074844462327,-3.09762658123533,-3.47074844462327,0,1,1,0,126.2,"Q2"
"2479",62,8.87738195470003,140,-3.1328414875264,-3.42171901738295,-3.09762658123533,-3.47074844462327,0,0,0,0,126.2,"Q2"
"2480",62,10.050527295,141,-3.42171901738295,-3.63415455442469,-3.06360969595708,-3.28758971741625,0,0,1,1,126.2,"Q2"
"2481",62,8.62479120200004,142,-3.1328414875264,-3.63415455442469,-3.09762658123533,-3.47074844462327,0,0,1,0,126.2,"Q2"
"2482",62,8.52833093580003,143,-3.09762658123533,-3.63415455442469,-3.24660037288306,-3.28758971741625,0,1,1,0,118.5,"Q2"
"2483",62,8.61323037960001,145,-3.09762658123533,-3.42171901738295,-3.47074844462327,-3.36137588747548,0,1,1,0,118.5,"Q2"
"2484",62,8.26975694750001,146,-3.09762658123533,-3.47074844462327,-3.06360969595708,-3.47074844462327,0,1,1,0,118.5,"Q2"
"2485",62,9.64368001690004,147,-3.45111320309607,-3.47074844462327,-3.16934188974592,-3.47074844462327,0,0,1,1,115.5,"Q3"
"2486",62,8.68067166040002,149,-3.09762658123533,-3.42171901738295,-3.06360969595708,-3.42171901738295,0,0,0,0,115.5,"Q3"
"2487",62,10.3052123410001,150,-3.33033126579352,-3.63415455442469,-3.1328414875264,-3.42171901738295,0,1,1,1,115.5,"Q3"
"2488",62,8.73359406190002,151,-3.09762658123533,-3.7601069634023,-3.06360969595708,-3.42171901738295,1,0,0,0,115.5,"Q3"
"2489",62,10.688301922,153,-3.47074844462327,-3.42171901738295,-3.06360969595708,-3.28758971741625,0,0,1,1,114.5,"Q3"
"2490",62,9.66421461929997,154,-3.47074844462327,-3.52230625428812,-3.1328414875264,-3.47074844462327,0,1,1,1,114.5,"Q3"
"2491",62,9.86931010069997,155,-3.63415455442469,-3.90424086498609,-3.13643215565713,-3.47074844462327,0,1,1,0,114.5,"Q3"
"2492",62,9.62694322449997,156,-3.63415455442469,-3.42171901738295,-3.24660037288306,-3.47074844462327,0,1,1,0,112.5,"Q3"
"2493",62,10.21332243,157,-3.47074844462327,-3.49619511028444,-3.24660037288306,-3.36137588747548,0,0,1,1,112.5,"Q3"
"2494",62,8.87738195470003,158,-3.09762658123533,-3.49619511028444,-3.13643215565713,-3.69514906712753,0,0,1,0,112.5,"Q3"
"2495",62,8.63621989780004,159,-3.16934188974592,-3.7601069634023,-3.13643215565713,-3.69514906712753,0,1,0,0,112.5,"Q3"
"2496",62,10.454149085,160,-3.37498153953126,-3.49619511028444,-3.13643215565713,-3.47074844462327,0,0,1,1,106.5,"Q4"
"2497",64,9.4867592521,44,-3.20722520764823,-3.33033126579352,-3.01148063052213,-3.33033126579352,0,0,1,1,160.4,"Q3"
"2498",64,8.21932609390002,45,-3.06360969595708,-3.24660037288306,-3.01148063052213,-3.28758971741625,0,0,0,0,160.4,"Q3"
"2499",64,8.20193435119999,46,-3.06360969595708,-3.24660037288306,-3.09762658123533,-3.57666746350701,0,1,1,0,160.4,"Q3"
